date,Deutschland,USA,Afghanistan,Ägypten,Albanien,Algerien,Andorra,Angola,Anguilla,Antigua und Barbuda,Äquatorialguinea,Argentinien,Armenien,Aruba,Aserbaidschan,Äthiopien,Australien,Bahamas,Bahrain,Bangladesch,Barbados,Belarus,Belgien,Belize,Benin,Bermuda,Bhutan,Bolivien,Bosnien,Botswana,Brasilien,Britische Jungferninseln,Brunei,Bulgarien,Burkina Faso,Burundi,Cayman Islands,Chile,China,Costa Rica,Curaçao,Dänemark,Dominica,Dominikanische Republik,DR Kongo,Dschibuti,Ecuador,El Salvador,Elfenbeinküste,Eritrea,Estland,Eswatini,Falkland Inseln,Färöer Inseln,Fiji,Finnland,Frankreich,Französisch-Polynesien,Gabun,Gambia,Georgien,Ghana,Gibraltar,Grenada,Griechenland,Grönland,Großbritannien,Guam,Guatemala,Guernsey,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Island,Isle of Man,Israel,Italien,Jamaika,Japan,Jemen,Jersey,Jordanien,Kambodscha,Kamerun,Kanada,Kap Verde,Kasachstan,Katar,Kenia,Kirgisistan,Kolumbien,Komoren,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Laos,Lesotho,Lettland,Libanon,Liberia,Libyen,Liechtenstein,Litauen,Luxemburg,Madagaskar,Malawi,Malaysia,Malediven,Mali,Malta,Marokko,Marshallinseln,Mauretanien,Mauritius,Mexiko,Moldawien,Monaco,Mongolei,Montenegro,Montserrat,Mosambik,Myanmar,Namibia,Nepal,Neu-Kaledonien,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nördliche Marianen,Nordmazedonien,Norwegen,Oman,Österreich,Osttimor,Pakistan,Palästina,Panama,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Puerto Rico,Ruanda,Rumänien,Russland,Saint Lucia,Salomon-Inseln,Sambia,San Marino,São Tomé und Príncipe,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Seychellen,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,St. Kitts und Nevis,St. Martin,St. Vincent Grenadines,Südafrika,Sudan,Südkorea,Südsudan,Surinam,Syrien,Tadschikistan,Taiwan,Tansania,Thailand,Togo,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Turks-und Caicosinseln,Uganda,Ukraine,Ungarn,Uruguay,US Jungferninseln,Usbekistan,Vanuatu,Vatikan,Venezuela,Vereinigte Arabische Emirate,Vietnam,Westsahara,Zentralafrikanische Republik,Zypern
2020-05-18,6,48,6,3,3,3,8,0,0,0,11,5,48,0,8,0,0,1,123,5,1,71,18,0,0,8,2,13,5,0,37,3,0,4,0,0,20,79,0,1,0,9,0,18,0,20,21,6,2,0,3,3,0,0,0,7,5,0,30,0,2,5,3,1,1,0,30,2,5,0,4,14,2,2,7,2,1,2,15,23,0,6,2,11,1,0,0,7,1,0,3,22,15,7,356,0,3,9,0,2,6,1,1,146,0,0,4,1,1,0,0,2,10,0,0,1,49,1,11,2,0,1,0,15,28,0,3,0,0,0,0,0,1,0,0,0,8,0,1,9,7,2,36,4,0,5,0,27,0,1,77,2,7,14,15,0,8,49,0,0,3,75,13,46,38,3,5,7,0,3,0,81,1,0,2,8,1,0,2,0,9,2,0,1,0,0,10,0,0,0,2,0,1,3,0,13,0,0,7,3,1,0,1,0,0,0,53,0,0,3,2
2020-05-19,5,49,6,3,3,3,7,0,0,0,21,5,51,0,7,0,0,1,119,5,1,71,17,0,0,10,1,12,5,0,41,3,0,4,0,0,15,84,0,1,0,8,0,19,1,30,23,6,2,0,3,2,0,0,0,7,5,0,29,0,2,3,0,1,1,0,29,1,5,0,5,12,2,3,8,2,1,2,16,22,0,6,1,10,1,0,0,8,1,0,2,22,12,8,365,0,3,9,0,1,5,1,1,152,0,0,3,1,0,0,0,2,10,1,0,1,39,1,13,2,0,2,0,16,28,3,3,0,0,0,0,0,1,0,0,0,8,0,1,3,7,3,36,3,0,5,0,26,0,1,80,2,7,15,15,0,7,48,0,0,3,75,16,48,38,3,4,8,0,2,0,78,1,0,2,8,1,0,2,0,10,2,0,1,0,0,11,0,0,0,2,0,1,4,0,13,0,0,7,2,1,0,1,0,0,1,54,0,0,3,2
2020-05-20,5,48,7,3,3,3,4,0,0,0,33,5,53,0,8,0,0,1,122,5,2,70,16,0,-2,6,1,13,5,0,45,3,0,4,0,0,40,94,0,2,0,8,0,22,1,27,21,7,1,0,3,2,0,0,0,7,5,0,29,0,2,3,0,1,1,0,28,1,5,0,5,11,2,3,9,2,1,2,17,21,0,5,1,9,0,0,0,7,1,0,3,21,12,8,369,0,4,9,3,2,4,1,1,154,0,0,3,1,0,0,0,3,10,0,0,1,45,1,15,2,0,2,0,16,29,3,3,0,0,0,0,0,1,0,0,0,7,0,1,3,8,2,39,4,0,5,0,26,0,1,84,1,6,15,17,0,7,46,0,0,2,49,14,49,37,3,4,7,0,3,0,71,1,0,2,8,1,0,0,0,10,2,0,1,0,0,11,0,0,0,2,0,1,4,0,12,0,0,6,3,1,0,1,0,0,1,55,0,0,5,2
2020-05-21,5,49,8,4,3,3,3,0,0,0,27,5,59,0,9,0,0,1,126,5,2,70,16,0,-2,6,1,15,5,0,49,3,0,4,0,0,40,101,0,2,0,8,0,21,1,58,25,7,1,0,3,3,0,0,0,7,5,0,26,0,2,3,6,1,1,0,27,8,5,0,4,11,2,3,9,3,1,2,17,19,0,5,1,9,1,0,0,9,1,0,4,21,11,9,373,1,4,9,3,1,4,1,1,155,0,0,3,1,1,0,0,3,11,1,0,1,44,1,16,2,0,3,0,17,28,3,2,0,0,0,0,0,1,0,0,0,7,0,1,5,8,2,41,4,0,6,1,24,0,1,85,1,7,15,18,0,7,46,0,0,2,38,7,52,38,3,4,8,0,2,0,69,0,0,2,7,1,0,0,1,10,2,0,1,0,0,12,0,0,0,1,0,1,4,0,12,0,0,6,3,1,0,1,0,0,1,57,0,0,5,2
2020-05-22,5,48,9,4,2,3,1,0,0,0,23,6,64,0,9,0,0,0,120,6,2,70,14,0,-2,5,0,16,4,0,51,0,0,4,0,0,28,108,0,1,0,8,0,22,1,78,28,7,1,0,3,3,0,0,0,6,4,0,21,0,1,3,12,1,1,0,26,7,6,0,5,9,2,4,9,3,2,2,18,12,0,5,1,8,1,0,0,8,1,0,5,21,7,11,366,1,4,9,3,1,3,0,1,158,0,0,3,2,1,0,0,3,11,1,0,1,44,1,14,2,0,3,0,18,28,3,2,0,0,0,0,0,1,0,0,0,7,0,1,5,8,2,41,4,0,6,1,24,0,1,87,1,7,16,17,0,7,45,0,0,1,29,7,53,37,3,4,8,0,2,0,64,0,0,2,10,1,0,0,1,11,3,0,1,0,0,13,0,0,0,1,0,1,4,0,11,0,0,6,3,1,0,1,0,0,1,60,0,0,5,2
2020-05-23,4,48,7,5,2,3,1,0,0,0,23,7,68,0,9,0,0,0,112,6,2,70,13,0,-2,8,0,17,4,0,53,0,0,4,0,0,43,118,0,1,0,8,0,21,1,99,25,7,1,0,3,3,0,0,0,6,4,0,24,0,1,3,12,0,1,0,26,7,6,0,4,9,1,4,10,3,2,2,18,11,0,2,1,8,1,0,0,8,1,0,5,21,7,11,390,1,4,10,8,1,4,1,1,159,0,0,3,3,1,0,0,3,9,1,0,1,46,1,13,2,0,3,0,18,27,3,0,0,0,0,0,0,1,0,0,4,7,0,1,5,9,2,44,3,0,6,1,24,0,1,84,1,7,16,17,0,7,44,0,0,1,26,7,54,36,2,4,8,0,2,0,61,0,0,2,10,1,0,0,1,11,3,0,1,0,0,13,0,0,0,1,0,1,4,0,10,0,0,6,2,1,0,1,0,0,2,62,0,0,4,2
2020-05-24,4,47,9,5,2,3,1,0,0,0,33,8,74,0,8,0,0,1,125,7,2,69,13,0,-2,16,0,18,4,0,54,0,0,3,0,0,54,126,0,1,0,7,0,24,1,96,20,9,1,0,4,3,0,0,0,5,4,0,28,0,1,3,12,0,1,0,25,7,7,0,4,10,1,5,12,3,2,3,18,11,1,1,1,8,1,0,0,4,1,0,5,21,8,12,397,1,4,10,8,1,3,0,1,158,0,0,3,3,1,0,0,3,10,1,0,1,42,1,12,2,0,4,0,18,26,3,0,0,0,0,0,0,1,0,0,4,7,0,1,2,9,2,45,3,0,7,1,27,0,1,84,1,7,16,17,0,6,44,0,0,1,35,26,53,36,2,3,9,0,2,0,64,0,0,2,9,1,0,0,1,12,4,0,3,0,0,13,0,0,0,1,0,1,4,0,9,0,0,6,2,1,0,1,0,0,2,62,0,0,5,1
2020-05-25,4,48,10,5,2,3,3,0,0,0,33,10,77,0,8,0,0,1,133,7,1,69,13,0,-1,16,1,19,3,0,58,0,0,3,0,0,54,134,0,1,1,7,0,20,1,89,21,9,1,0,4,4,0,0,0,4,4,0,28,0,1,3,12,0,0,0,25,7,9,0,5,10,2,4,13,3,2,3,19,11,1,1,1,7,1,0,0,4,1,0,6,21,9,11,392,1,3,11,9,1,3,0,1,153,0,0,2,3,1,0,0,3,8,1,0,1,52,1,11,2,0,4,0,18,26,3,0,0,0,0,0,0,1,0,0,4,7,0,1,2,9,2,52,3,0,7,1,31,0,1,85,1,7,15,19,0,6,43,0,0,1,32,30,52,36,2,3,8,0,3,0,62,0,0,1,8,1,0,0,1,12,3,0,3,0,0,13,0,0,0,1,0,1,5,0,9,0,0,6,2,1,0,1,0,0,2,63,0,0,6,2
2020-05-26,4,47,11,5,2,3,3,0,0,0,24,10,80,0,10,0,0,1,121,7,1,70,13,0,-1,13,1,21,3,0,57,0,0,2,0,0,62,147,0,2,1,7,0,22,1,98,22,9,1,0,3,5,0,0,0,4,4,0,32,0,1,4,24,1,0,2,24,7,10,0,4,10,2,5,14,3,2,3,18,10,1,1,1,7,1,0,0,4,1,0,7,20,11,12,406,1,4,11,9,2,3,0,1,149,0,0,2,3,1,0,0,3,7,1,0,1,54,1,9,2,0,3,0,19,25,0,0,0,0,0,0,0,1,0,0,4,8,0,1,2,9,2,48,3,0,6,1,34,0,1,89,1,7,15,19,0,6,43,0,0,1,35,25,51,36,2,4,7,0,3,0,62,0,0,2,9,1,0,0,1,12,3,0,3,0,0,15,0,0,0,1,0,1,4,0,9,0,0,6,2,1,0,1,0,0,2,63,0,0,7,2
2020-05-27,4,46,11,5,3,3,3,0,0,0,11,10,85,0,9,0,0,1,112,7,1,69,12,0,1,22,1,23,3,0,57,0,0,2,0,0,40,150,0,1,1,7,0,19,1,98,18,8,1,0,3,5,0,0,0,4,3,0,34,0,1,3,24,1,0,2,22,9,10,0,4,7,2,5,15,3,2,3,18,10,1,1,1,6,1,0,0,4,1,0,7,20,10,13,410,1,4,12,6,3,3,0,1,138,0,0,2,3,1,0,0,3,6,1,0,2,56,1,6,2,0,4,0,19,24,0,0,0,0,0,0,0,1,0,0,11,8,0,1,2,8,2,49,3,0,6,1,37,0,1,93,2,7,15,18,0,6,43,0,0,1,32,88,49,37,2,3,7,0,3,0,61,0,0,1,9,1,0,0,1,12,3,0,5,0,0,15,0,0,0,1,0,1,4,0,9,0,0,6,2,1,0,1,0,0,2,62,0,0,5,2
2020-05-28,4,45,11,5,3,3,1,0,0,0,11,10,88,0,9,0,0,1,106,7,1,69,11,0,1,22,1,25,3,0,57,0,0,2,0,0,45,151,0,2,1,6,0,21,1,89,19,8,1,0,3,5,0,0,0,5,3,0,35,0,1,3,24,1,0,2,20,4,11,0,5,7,2,6,16,3,2,4,18,10,1,0,1,6,1,0,0,2,0,0,6,20,7,13,418,1,4,13,6,3,3,0,1,135,0,0,2,3,1,0,0,3,5,1,0,2,51,1,3,1,0,4,0,20,24,0,1,0,0,0,0,0,2,0,0,11,8,0,1,0,9,2,47,3,0,6,1,41,0,1,98,2,7,16,18,0,6,42,0,0,1,32,89,47,37,1,3,6,0,3,1,61,0,0,1,10,2,0,0,0,14,3,0,5,0,0,12,0,0,0,1,0,1,3,0,9,0,0,6,2,2,0,1,0,0,1,61,0,0,6,2
2020-05-29,4,44,11,6,4,3,1,0,0,0,10,11,93,0,10,0,0,1,114,7,1,69,11,0,1,24,1,28,3,0,61,0,0,2,0,0,45,155,0,2,2,6,0,22,1,89,18,9,2,0,4,5,0,0,0,5,7,0,40,0,0,3,18,1,0,4,19,4,10,0,4,5,3,6,16,3,2,4,17,9,1,0,2,6,1,0,0,2,0,0,4,19,6,13,433,1,5,14,6,2,3,0,1,131,0,0,2,2,1,1,0,2,5,1,1,2,56,1,3,1,0,3,0,20,25,0,1,0,0,0,0,0,2,0,0,11,7,0,1,0,9,2,53,2,0,6,0,47,0,1,102,2,7,16,20,0,6,42,0,0,1,35,96,44,39,1,3,5,0,3,1,59,0,0,2,8,2,0,0,6,14,3,1,4,0,0,15,0,0,0,1,0,1,4,0,9,0,0,6,2,2,0,1,0,0,2,58,0,0,7,2
2020-05-30,4,44,12,6,4,3,3,0,0,0,10,11,89,0,11,0,0,1,124,8,1,68,11,0,1,19,1,27,3,0,64,0,0,1,0,0,31,152,0,2,2,6,0,24,1,66,16,9,2,0,4,5,0,0,0,4,8,0,41,0,1,3,30,1,0,4,18,4,11,0,5,9,3,7,14,4,2,5,18,8,1,0,3,6,1,0,0,2,0,0,4,19,8,13,439,1,6,15,1,2,2,0,1,134,0,0,2,1,0,1,0,2,5,1,1,2,60,1,2,1,0,6,0,20,26,0,1,0,0,0,0,0,2,0,0,7,7,0,1,0,10,2,61,3,0,6,0,53,0,1,113,3,7,17,21,0,7,42,0,0,1,29,99,41,41,1,3,5,0,3,1,59,0,0,2,8,2,0,0,7,16,3,1,6,0,0,13,0,0,0,1,0,1,4,0,9,0,0,6,1,2,0,1,0,0,1,54,0,3,8,2
2020-05-31,4,45,12,7,5,3,3,0,0,0,19,11,89,0,13,1,0,1,121,8,0,68,10,0,1,11,2,32,3,0,72,0,0,1,0,0,18,155,0,3,2,6,0,23,1,95,13,11,2,0,3,4,0,0,0,5,10,0,33,0,1,4,30,1,0,4,17,4,10,0,4,7,3,9,14,4,1,5,19,7,1,0,4,6,1,0,0,2,0,0,5,18,9,14,461,1,5,16,3,2,2,0,1,136,0,0,1,1,1,1,0,2,4,1,1,2,69,1,2,1,0,6,0,21,27,0,1,0,0,0,0,0,3,0,0,7,7,0,1,0,11,2,64,3,0,7,0,57,0,2,123,3,7,17,21,0,7,42,0,0,1,17,87,39,41,1,3,4,0,3,1,57,0,0,2,8,2,0,0,7,16,3,1,4,1,0,13,0,0,0,1,0,1,3,0,9,0,0,6,1,2,0,1,0,0,2,53,0,3,9,2
2020-06-01,4,45,12,8,5,3,1,0,0,0,19,11,80,0,14,1,0,1,138,8,0,67,10,0,0,11,2,32,3,0,72,0,0,1,0,0,18,161,0,2,1,5,0,27,1,111,13,9,2,0,3,3,0,0,0,5,10,0,33,0,1,5,53,1,0,4,16,5,9,0,4,8,2,10,13,4,2,5,19,7,1,0,4,5,1,0,0,2,0,0,4,17,10,15,466,1,6,16,2,2,3,0,1,136,0,0,1,2,0,1,0,2,4,1,1,2,76,1,2,1,0,6,0,21,29,0,1,0,0,0,0,0,3,0,0,7,7,0,1,0,12,2,74,2,0,7,1,60,0,2,137,4,6,18,20,0,6,42,0,0,1,17,86,37,42,1,4,4,0,2,1,56,0,0,2,9,2,0,0,7,17,3,1,4,2,0,11,0,0,0,1,0,1,3,0,9,0,1,6,1,2,0,2,0,0,1,52,0,3,9,1
2020-06-02,3,45,12,8,5,2,3,0,0,0,19,11,88,0,14,1,0,1,160,9,0,66,8,0,0,13,3,34,4,0,72,0,0,1,0,0,25,164,0,3,1,5,3,23,1,113,15,9,2,0,3,3,0,0,0,5,10,0,24,0,2,4,45,0,0,2,16,5,9,0,4,9,2,10,12,4,2,6,20,7,1,0,6,5,1,0,0,1,0,0,5,16,12,14,458,1,6,17,2,1,4,0,1,138,0,0,1,2,1,1,0,2,4,1,1,1,82,1,2,1,0,6,0,21,30,0,1,0,0,0,0,0,4,1,0,7,6,0,1,0,15,1,90,2,0,9,1,62,0,2,142,4,7,19,21,0,6,42,0,0,1,61,86,36,43,1,4,3,0,2,1,57,0,0,2,8,2,0,0,7,18,3,1,3,6,0,9,0,0,0,1,0,1,3,0,8,0,1,6,2,1,1,1,0,0,2,50,0,3,9,1
2020-06-03,3,46,12,9,5,2,106,0,0,0,19,11,93,0,15,1,0,1,179,10,0,66,8,0,0,3,3,33,4,0,78,0,0,1,0,0,22,162,0,3,1,5,3,23,1,135,18,9,2,0,3,3,0,0,0,5,9,0,26,0,2,4,50,0,0,2,16,5,9,0,4,9,2,12,12,4,2,6,22,7,1,0,7,5,1,0,1,1,0,0,5,15,14,13,461,1,5,18,5,1,4,0,1,144,0,0,1,1,1,2,0,2,4,1,1,1,76,1,2,1,0,9,0,22,31,0,1,0,0,0,0,0,5,1,0,5,6,0,1,2,18,2,94,2,0,10,1,62,0,2,124,4,6,18,21,0,6,42,0,0,1,61,20,36,45,1,4,3,0,2,1,60,0,0,2,8,2,0,0,7,20,3,1,2,7,0,10,0,0,0,1,0,1,3,0,8,0,1,6,1,1,1,1,0,0,2,48,0,3,11,1
2020-06-04,3,46,13,9,5,2,116,0,0,1,19,12,102,0,17,1,0,1,194,10,0,65,7,0,0,3,2,34,4,0,82,0,0,2,0,0,25,165,0,3,1,5,3,22,1,127,16,9,2,0,3,2,0,0,0,4,9,0,27,0,2,4,47,0,0,2,15,5,9,0,3,8,2,12,11,4,2,8,23,6,0,0,7,4,1,0,1,1,0,0,5,15,16,13,467,1,5,18,5,1,5,0,1,145,0,0,1,1,1,1,0,1,3,1,1,1,74,1,1,1,0,8,0,22,31,0,1,0,0,0,0,0,5,1,0,5,6,0,1,3,22,1,104,2,0,11,0,68,0,3,132,4,6,19,21,0,6,42,0,0,0,58,19,37,47,2,4,4,0,2,1,61,0,0,3,6,1,0,0,7,20,3,1,2,11,0,11,0,0,0,1,0,1,3,0,8,0,1,7,1,1,1,2,0,0,2,45,0,3,10,2
2020-06-05,3,46,13,9,4,2,117,0,0,1,19,10,106,0,18,1,0,0,198,11,0,65,7,0,0,2,2,34,4,0,84,0,0,1,0,0,31,165,0,4,1,5,3,21,1,117,14,9,2,0,3,2,0,0,0,3,5,0,24,0,2,5,47,0,0,0,15,4,10,0,3,9,0,11,12,4,2,9,25,6,0,0,8,4,1,0,1,1,0,0,6,14,20,13,453,1,4,19,5,1,5,0,1,138,0,0,1,2,1,1,0,1,3,1,1,1,68,1,2,1,0,11,0,23,32,0,0,0,0,0,0,0,6,0,0,5,6,0,1,7,26,1,107,2,0,12,0,69,0,3,127,4,6,19,35,0,6,43,1,0,0,49,19,38,50,1,4,4,0,1,1,63,0,0,2,5,1,0,0,1,23,3,1,5,12,0,8,0,0,0,1,0,1,3,0,8,0,0,7,1,1,2,2,0,0,3,46,0,3,11,2
2020-06-06,3,46,14,9,4,2,116,0,0,1,19,13,116,0,19,1,0,0,206,11,0,65,7,0,0,2,2,35,4,0,86,0,0,2,0,0,35,168,0,4,1,5,3,20,1,124,17,9,3,0,4,2,0,0,0,3,5,0,22,0,1,5,39,0,1,0,14,4,11,0,3,6,0,12,11,5,2,10,25,6,0,0,8,4,1,0,1,1,1,0,8,13,24,11,444,1,4,20,5,1,5,0,1,130,0,0,1,2,1,2,0,1,3,1,1,2,55,1,2,1,0,10,0,23,33,0,0,0,0,0,0,0,6,0,0,5,6,0,1,7,32,2,106,2,0,13,0,69,0,2,120,4,6,20,33,1,6,43,1,0,0,46,21,41,54,1,4,4,0,1,1,57,0,1,2,4,1,0,0,0,24,3,1,3,14,0,9,0,0,0,1,0,0,3,0,8,0,1,7,1,1,2,2,0,0,3,46,0,0,12,2
2020-06-07,3,45,13,9,4,2,116,0,0,1,0,13,130,0,20,1,0,0,219,11,0,64,7,0,0,2,1,33,4,0,83,0,0,3,0,0,35,174,0,4,1,5,3,21,1,100,24,6,3,0,5,3,0,0,0,3,3,0,21,0,1,6,39,0,1,0,13,4,12,0,3,6,0,11,11,5,2,13,25,5,0,0,9,4,1,0,1,3,1,0,7,13,22,10,421,1,4,19,4,2,7,0,1,117,0,0,1,2,1,2,0,1,3,1,1,2,43,1,2,1,0,10,0,23,35,0,0,0,0,1,0,0,5,0,0,8,6,0,1,9,36,2,112,2,0,14,0,70,0,2,111,4,6,21,41,1,6,43,1,0,1,46,16,45,57,1,4,5,0,1,1,54,0,1,2,5,1,0,0,0,26,2,1,3,15,0,7,0,0,0,1,0,0,3,0,7,0,0,8,1,1,2,2,0,0,3,45,0,0,13,2
2020-06-08,3,46,14,9,4,2,116,0,0,1,0,13,130,0,20,1,0,0,205,11,0,64,7,0,0,2,2,32,5,0,84,0,0,3,0,0,35,182,0,5,1,5,3,22,1,88,23,8,4,0,5,4,0,0,0,2,3,0,21,0,1,5,18,0,1,0,13,2,11,0,3,2,0,11,12,5,2,15,25,4,0,0,10,3,0,0,1,3,1,0,8,13,22,8,419,2,3,20,4,1,8,0,1,114,0,0,1,2,1,1,0,1,3,1,1,2,24,1,2,1,0,9,0,24,36,0,0,0,0,1,0,0,7,0,0,8,7,0,1,9,39,2,109,3,0,14,0,70,0,2,99,4,7,19,41,1,6,42,1,0,1,46,14,49,59,1,4,6,0,1,1,52,0,1,2,4,1,0,0,0,27,2,1,3,17,0,8,0,0,0,1,0,0,3,0,8,0,0,8,1,1,2,2,0,0,3,44,0,0,13,2
2020-06-09,3,46,14,9,4,2,114,0,0,1,0,14,124,0,22,1,0,0,220,12,0,64,8,0,1,0,2,30,5,0,86,0,0,4,0,0,32,178,0,5,1,5,0,24,1,73,19,8,4,0,5,4,0,0,0,2,3,0,27,0,0,6,18,0,1,0,12,3,12,0,3,3,0,12,11,5,2,17,23,3,0,0,10,3,0,0,0,4,1,0,7,12,20,8,414,2,3,20,4,1,9,0,1,113,0,0,1,2,1,2,0,2,3,1,1,1,16,1,2,1,0,9,0,24,36,0,0,0,0,1,0,0,7,0,0,8,7,0,1,10,40,3,106,3,0,15,0,71,0,2,91,4,8,21,40,1,6,42,1,0,1,0,14,53,59,1,4,7,0,2,1,52,0,0,2,4,1,0,0,1,28,2,1,6,15,0,7,0,0,0,1,0,0,4,0,8,0,0,8,1,1,1,2,0,0,3,43,0,0,16,2
2020-06-10,3,45,13,9,5,2,11,0,0,1,0,14,121,0,22,1,0,0,237,12,0,64,8,1,1,0,2,32,6,0,87,0,0,5,0,0,38,180,0,5,1,5,0,25,1,57,20,8,4,0,6,7,0,0,0,3,5,0,23,0,0,6,12,0,1,0,12,2,13,0,3,3,0,10,14,5,2,18,22,3,0,0,11,3,1,0,0,5,1,0,8,11,22,8,410,2,3,20,4,2,8,0,1,107,0,0,1,2,1,2,0,2,4,1,1,1,19,1,3,2,0,11,0,25,37,0,0,0,0,0,0,0,7,0,0,3,7,0,1,12,41,2,109,3,0,15,1,74,0,2,104,4,8,23,43,1,6,42,1,0,1,3,14,57,59,1,4,7,0,2,1,46,0,1,2,4,1,0,0,1,29,2,1,6,14,0,7,0,0,0,1,0,0,4,0,8,0,0,8,1,1,1,2,0,0,3,42,0,0,15,2
2020-06-11,3,45,13,10,5,2,1,0,0,0,0,15,117,0,23,1,0,0,235,12,1,63,8,1,1,0,2,32,7,0,89,0,0,6,0,0,37,184,0,6,1,4,0,26,1,45,20,9,4,0,6,9,0,0,0,2,5,0,22,0,1,6,9,0,1,0,11,2,14,0,3,3,0,10,17,5,2,18,21,2,0,0,11,3,1,0,1,4,1,0,8,11,25,8,404,2,4,21,4,2,9,0,1,106,0,0,1,2,2,3,0,2,5,1,0,1,21,2,4,1,0,11,0,26,38,0,0,0,0,1,0,0,7,0,0,5,8,0,1,10,42,2,108,3,0,16,1,77,0,2,92,4,8,23,45,1,7,42,1,0,1,12,69,62,63,1,4,7,0,2,1,44,0,1,2,4,1,0,0,1,31,3,1,6,11,0,7,0,0,0,1,0,0,4,0,8,0,0,8,1,1,2,2,0,0,3,42,0,0,16,2
2020-06-12,3,46,13,10,7,2,0,0,0,0,0,18,117,0,23,1,0,0,205,13,1,62,7,1,0,0,2,34,7,0,89,0,0,7,0,0,31,189,0,7,1,4,0,29,1,35,20,11,4,0,6,13,0,0,0,3,5,0,23,0,1,5,9,0,1,0,11,2,14,0,3,2,1,12,18,5,2,20,19,2,0,0,13,4,1,0,0,4,1,0,8,10,28,8,400,2,4,17,4,2,10,0,1,107,0,0,1,1,2,3,0,2,4,1,0,1,20,1,4,1,0,8,0,26,42,0,0,0,0,0,0,0,7,0,0,5,8,0,2,7,45,2,113,3,0,17,0,83,0,2,97,4,8,23,29,1,7,42,0,0,1,12,65,67,66,2,5,8,0,2,1,42,0,0,2,5,0,0,0,1,30,3,1,3,15,0,6,0,0,0,1,0,0,4,0,8,0,0,8,1,0,1,3,0,0,3,41,0,0,16,2
2020-06-13,3,46,12,10,7,2,1,0,0,0,0,17,123,0,23,1,0,0,236,13,1,60,6,1,1,2,2,36,9,1,87,0,0,7,0,0,35,202,0,8,1,4,0,31,1,33,24,10,5,0,5,15,0,0,0,2,5,0,17,0,1,6,6,0,1,0,11,4,14,0,3,1,1,9,22,5,3,20,19,2,1,0,14,3,1,0,1,4,1,0,6,10,29,9,392,2,4,20,4,2,13,0,1,102,0,0,1,2,2,3,0,2,4,1,0,0,23,1,4,1,0,12,0,26,46,0,0,0,0,1,0,0,8,0,0,8,8,0,2,7,44,2,120,2,0,18,1,88,0,2,103,4,8,22,31,1,7,42,0,0,1,20,66,71,68,1,4,7,0,2,1,46,0,0,2,5,0,0,0,1,32,3,1,3,17,0,6,0,0,0,0,0,0,4,0,8,0,0,9,1,0,1,3,0,0,3,39,0,0,13,2
2020-06-14,3,47,12,10,8,2,1,0,0,0,0,18,120,0,23,1,0,0,234,13,1,58,6,1,1,5,2,39,9,1,84,0,0,8,0,0,35,209,0,8,1,4,0,31,1,29,21,10,5,1,3,14,0,0,0,2,5,0,17,0,1,6,6,0,1,0,11,4,15,0,3,5,1,10,24,5,3,20,19,2,1,0,14,3,1,0,1,2,2,0,8,9,33,10,396,2,4,21,4,2,14,0,1,103,0,0,1,2,2,2,0,2,5,1,1,0,21,1,4,2,0,11,0,27,48,0,0,0,0,0,0,0,8,0,0,5,8,0,2,5,47,2,122,2,0,19,1,95,0,2,103,4,8,21,26,1,7,42,0,0,1,20,68,71,70,2,5,7,0,2,1,46,0,0,2,5,0,0,0,1,34,2,1,3,17,0,6,0,0,0,1,0,0,4,0,9,0,0,9,1,0,1,2,0,0,2,38,0,0,10,2
2020-06-15,3,46,12,10,10,2,1,0,0,0,0,20,126,0,24,1,0,0,230,13,1,57,6,1,2,5,1,42,10,1,83,0,0,8,0,0,35,212,0,8,1,4,0,31,1,27,21,11,5,2,3,14,0,0,0,2,5,0,17,0,2,8,3,0,1,0,11,4,16,0,3,5,1,9,26,6,3,20,19,2,1,0,14,3,1,0,1,2,2,0,8,8,36,11,382,2,5,23,4,2,14,0,1,97,0,0,0,2,2,2,0,2,5,1,1,0,25,1,4,1,0,18,0,27,50,0,0,0,0,1,0,0,8,0,0,5,7,0,2,5,50,2,133,2,0,19,0,100,0,2,102,4,7,21,28,1,8,42,0,0,1,20,68,75,70,2,5,7,0,3,1,46,0,0,2,5,0,0,0,1,37,3,1,3,15,0,5,0,0,0,0,0,0,4,0,10,0,0,9,1,0,2,2,0,0,2,36,0,0,12,2
