id,wahlkreis21,gültigerst21,gültigzweit21,cduerst21,spderst21,fdperst21,linerst21,gruerst21,csuerst21,afderst21,unionerst21,maxerst21,cduzweit21,spdzweit21,fdpzweit21,linzweit21,gruzweit21,csuzweit21,afdzweit21,unionzweit21,maxzweit21,unionmaxerst21,spdmaxerst21,fdpmaxerst21,linmaxerst21,grumaxerst21,afdmaxerst21,unionmaxzweit21,spdmaxzweit21,fdpmaxzweit21,linmaxzweit21,grumaxzweit21,afdmaxzweit21,wahlkreis17,gültigerst17,gültigzweit17,cduerst17,spderst17,fdperst17,linerst17,gruerst17,csuerst17,afderst17,unionerst17,parteierst17,maxerst17,cduzweit17,spdzweit17,fdpzweit17,linzweit17,gruzweit17,csuzweit17,afdzweit17,unionzweit17,parteizweit17,maxzweit17,unionmaxerst17,spdmaxerst17,fdpmaxerst17,linmaxerst17,grumaxerst17,afdmaxerst17,unionmaxzweit17,spdmaxzweit17,fdpmaxzweit17,linmaxzweit17,grumaxzweit17,afdmaxzweit17,wahlkreis13,gültigerst13,gültigzweit13,cduerst13,spderst13,fdperst13,linerst13,gruerst13,csuerst13,afderst13,unionerst13,parteierst13,maxerst13,cduzweit13,spdzweit13,fdpzweit13,linzweit13,gruzweit13,csuzweit13,afdzweit13,unionzweit13,parteizweit13,maxzweit13,unionmaxerst13,spdmaxerst13,fdpmaxerst13,linmaxerst13,grumaxerst13,afdmaxerst13,unionmaxzweit13,spdmaxzweit13,fdpmaxzweit13,linmaxzweit13,grumaxzweit13,afdmaxzweit13,wahlkreis09,gültigerst09,gültigzweit09,cduerst09,spderst09,fdperst09,linerst09,gruerst09,csuerst09,unionerst09,parteierst09,maxerst09,cduzweit09,spdzweit09,fdpzweit09,linzweit09,gruzweit09,csuzweit09,unionzweit09,parteizweit09,maxzweit09,unionmaxerst09,spdmaxerst09,fdpmaxerst09,linmaxerst09,grumaxerst09,unionmaxzweit09,spdmaxzweit09,fdpmaxzweit09,linmaxzweit09,grumaxzweit09,wahlkreis05,gültigerst05,gültigzweit05,cduerst05,spderst05,fdperst05,linerst05,gruerst05,csuerst05,unionerst05,parteierst05,maxerst05,cduzweit05,spdzweit05,fdpzweit05,linzweit05,gruzweit05,csuzweit05,unionzweit05,parteizweit05,maxzweit05,unionmaxerst05,spdmaxerst05,fdpmaxerst05,linmaxerst05,grumaxerst05,unionmaxzweit05,spdmaxzweit05,fdpmaxzweit05,linmaxzweit05,grumaxzweit05,wahlkreis02,gültigerst02,gültigzweit02,cduerst02,spderst02,fdperst02,linerst02,gruerst02,csuerst02,unionerst02,parteierst02,maxerst02,cduzweit02,spdzweit02,fdpzweit02,linzweit02,gruzweit02,csuzweit02,unionzweit02,parteizweit02,maxzweit02,unionmaxerst02,spdmaxerst02,fdpmaxerst02,linmaxerst02,grumaxerst02,unionmaxzweit02,spdmaxzweit02,fdpmaxzweit02,linmaxzweit02,grumaxzweit02,wahlkreis98,gültigerst98,gültigzweit98,cduerst98,spderst98,fdperst98,linerst98,gruerst98,csuerst98,unionerst98,parteierst98,maxerst98,cduzweit98,spdzweit98,fdpzweit98,linzweit98,gruzweit98,csuzweit98,unionzweit98,parteizweit98,maxzweit98,unionmaxerst98,spdmaxerst98,fdpmaxerst98,linmaxerst98,grumaxerst98,unionmaxzweit98,spdmaxzweit98,fdpmaxzweit98,linmaxzweit98,grumaxzweit98
6,1,133727,131713,100,1.3,27.6,0.9,98.7,99.1,22.7,199.1,c(unionerst = 8),100,0.9,40.3,0.9,99.1,99.1,33.2,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Plön – Neumünster,130489,130514,40.7,28.9,7.2,5.4,9,0,7.8,40.7,CDU,1,33.5,23.8,12.6,6.5,12.5,0,8.6,33.5,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,125412,125573,43.7,37.5,1.9,3.8,6.4,0,3.9,43.7,CDU,1,38.8,32.7,5.4,4.8,9.2,0,4.7,38.8,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,124679,124940,38.6,33.4,10,6.3,9.8,0,38.6,CDU,1,32.1,28.5,15.8,7.2,12.6,0,32.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,134422,134882,42.5,47,3.6,0,3.8,0,42.5,SPD,2,36.3,39.5,9.6,4.5,7.7,0,36.3,SPD,2,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,137072,137563,38.8,47.9,4.6,1,5.1,0,38.8,SPD,2,35.8,44.6,7.7,1.2,8.5,0,35.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,131063,131528,40.1,51.2,2.6,0,3.8,0,40.1,SPD,2,35,47.7,6.7,1.5,5.8,0,35,SPD,2,0,0,0,0,0,0,0,0,0,0
6,99,3340410,3395441,100,1.4,27.2,1.2,98.6,98.8,22.6,198.8,c(unionerst = 8),100,1.5,34.9,1.4,98.5,98.6,30.4,198.6,8,0,0,0,0,0,0,0,0,0,0,0,0,Plön – Neumünster,130489,130514,40.7,28.9,7.2,5.4,9,0,7.8,40.7,CDU,1,33.5,23.8,12.6,6.5,12.5,0,8.6,33.5,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,125412,125573,43.7,37.5,1.9,3.8,6.4,0,3.9,43.7,CDU,1,38.8,32.7,5.4,4.8,9.2,0,4.7,38.8,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,124679,124940,38.6,33.4,10,6.3,9.8,0,38.6,CDU,1,32.1,28.5,15.8,7.2,12.6,0,32.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,134422,134882,42.5,47,3.6,0,3.8,0,42.5,SPD,2,36.3,39.5,9.6,4.5,7.7,0,36.3,SPD,2,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,137072,137563,38.8,47.9,4.6,1,5.1,0,38.8,SPD,2,35.8,44.6,7.7,1.2,8.5,0,35.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Plön - Neumünster,131063,131528,40.1,51.2,2.6,0,3.8,0,40.1,SPD,2,35,47.7,6.7,1.5,5.8,0,35,SPD,2,0,0,0,0,0,0,0,0,0,0
7,99,2356852,2392093,100,1.3,29.1,1,98.7,99,24.5,199,c(unionerst = 8),100,1.7,39,1.2,98.3,98.8,35.5,198.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Pinneberg,186095,186372,39.7,30.3,7.8,6.1,8.3,0,7.9,39.7,CDU,1,34.3,22.9,13.3,7,11.4,0,8.6,34.3,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Pinneberg,177352,177373,45.4,36.1,1.9,3.9,6.4,0,3.8,45.4,CDU,1,40.6,31.2,5.6,5,8.6,0,4.8,40.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Pinneberg,172804,172995,40.8,31.8,9.8,6.8,9.3,0,40.8,CDU,1,33.1,26.3,16.6,7.8,12.1,0,33.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Pinneberg,182963,183322,44.2,42.8,3.7,3.4,5,0,44.2,CDU,1,36.8,37.4,10.3,4.4,9.1,0,36.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Pinneberg,185043,185700,41,46.4,5.2,1,5.8,0,41,SPD,2,35.5,41.6,8.3,1.2,10.2,0,35.5,SPD,2,0,0,0,0,0,0,0,0,0,0,Pinneberg,182716,183771,42,47.9,3.4,1.2,4.7,0,42,SPD,2,35.4,44.9,8.3,1.5,6.6,0,35.4,SPD,2,0,0,0,0,0,0,0,0,0,0
7,1,188940,187715,100,0.8,25.9,0.6,99.2,99.4,21.9,199.4,c(unionerst = 8),100,0.9,39.3,0.7,99.1,99.3,34,199.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Pinneberg,186095,186372,39.7,30.3,7.8,6.1,8.3,0,7.9,39.7,CDU,1,34.3,22.9,13.3,7,11.4,0,8.6,34.3,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Pinneberg,177352,177373,45.4,36.1,1.9,3.9,6.4,0,3.8,45.4,CDU,1,40.6,31.2,5.6,5,8.6,0,4.8,40.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Pinneberg,172804,172995,40.8,31.8,9.8,6.8,9.3,0,40.8,CDU,1,33.1,26.3,16.6,7.8,12.1,0,33.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Pinneberg,182963,183322,44.2,42.8,3.7,3.4,5,0,44.2,CDU,1,36.8,37.4,10.3,4.4,9.1,0,36.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Pinneberg,185043,185700,41,46.4,5.2,1,5.8,0,41,SPD,2,35.5,41.6,8.3,1.2,10.2,0,35.5,SPD,2,0,0,0,0,0,0,0,0,0,0,Pinneberg,182716,183771,42,47.9,3.4,1.2,4.7,0,42,SPD,2,35.4,44.9,8.3,1.5,6.6,0,35.4,SPD,2,0,0,0,0,0,0,0,0,0,0
8,99,5995964,6053943,100,0.9,29.5,0.8,99.1,99.2,24.6,199.2,c(unionerst = 8),100,1.2,38.8,1,98.8,99,34.1,199,8,0,0,0,0,0,0,0,0,0,0,0,0,Segeberg – Stormarn-Mitte,191772,191945,41.1,27.3,8.1,5.7,8.3,0,8.2,41.1,CDU,1,34.6,22.4,13.6,6.9,10.9,0,8.9,34.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Mitte,181515,181590,45.4,35.3,2.1,3.9,6.1,0,3.8,45.4,CDU,1,40.8,30.1,5.8,5,8.6,0,5,40.8,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,176621,176992,39.8,30.6,11.4,7.1,9.4,0,39.8,CDU,1,32.9,25.1,17.7,8.1,12,0,32.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,186453,186525,43.9,42.6,4,3.2,4,0,43.9,CDU,1,36.8,36.6,11.3,4.4,8.6,0,36.8,CDU,1,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,185935,186335,40.5,46.7,5.9,1.1,5,0,40.5,SPD,2,36.7,41.2,8.7,1.3,9.3,0,36.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,194954,195016,44.1,46.7,2.9,1.2,3.5,0,44.1,SPD,2,37.2,43.6,8.5,1.5,6,0,37.2,SPD,2,0,0,0,0,0,0,0,0,0,0
8,1,199617,193280,100,0.9,27.7,0.7,99.1,99.3,22.2,199.3,c(unionerst = 8),100,0.8,40.8,0.7,99.2,99.3,34.3,199.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Segeberg – Stormarn-Mitte,191772,191945,41.1,27.3,8.1,5.7,8.3,0,8.2,41.1,CDU,1,34.6,22.4,13.6,6.9,10.9,0,8.9,34.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Mitte,181515,181590,45.4,35.3,2.1,3.9,6.1,0,3.8,45.4,CDU,1,40.8,30.1,5.8,5,8.6,0,5,40.8,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,176621,176992,39.8,30.6,11.4,7.1,9.4,0,39.8,CDU,1,32.9,25.1,17.7,8.1,12,0,32.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,186453,186525,43.9,42.6,4,3.2,4,0,43.9,CDU,1,36.8,36.6,11.3,4.4,8.6,0,36.8,CDU,1,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,185935,186335,40.5,46.7,5.9,1.1,5,0,40.5,SPD,2,36.7,41.2,8.7,1.3,9.3,0,36.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Segeberg - Stormarn-Nord,194954,195016,44.1,46.7,2.9,1.2,3.5,0,44.1,SPD,2,37.2,43.6,8.5,1.5,6,0,37.2,SPD,2,0,0,0,0,0,0,0,0,0,0
9,1,143109,138439,100,0.9,30,0.8,99.1,99.2,24.9,199.2,c(unionerst = 8),100,0.8,41.2,0.8,99.2,99.2,35.3,199.2,8,0,0,0,0,0,0,0,0,0,0,0,0,Ostholstein – Stormarn-Nord,137289,137295,41.5,30.8,7.3,4.4,6.9,0,7.9,41.5,CDU,1,35.6,24.6,13.2,6,9.8,0,8.6,35.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Ostholstein - Stormarn-Nord,130388,130487,45.9,37.1,2.3,3.4,5.5,0,3.8,45.9,CDU,1,41.2,31.5,6.2,4.3,8,0,5,41.2,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Ostholstein,127874,128823,38.6,34.2,11.3,6.4,8.1,0,38.6,CDU,1,32.8,28.2,17.6,7.3,10.6,0,32.8,CDU,1,0,0,0,0,0,0,0,0,0,0,Ostholstein,139035,139123,43.6,44.6,3.9,3.1,2.7,0,43.6,SPD,2,37.8,38.8,10.4,4.2,6.7,0,37.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Ostholstein,139487,140005,41,48.5,5.2,0.9,3.9,0,41,SPD,2,38.2,44,7.8,1,7.1,0,38.2,SPD,2,0,0,0,0,0,0,0,0,0,0,Ostholstein,138289,139226,45.2,48,2.7,0,3.5,0,45.2,SPD,2,37.9,44.9,7.5,1.2,5.1,0,37.9,SPD,2,0,0,0,0,0,0,0,0,0,0
9,99,7609740,7441006,100,0.8,0,0.5,99.2,99.5,0,199.5,c(unionerst = 8),100,0.9,0,0.6,99.1,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Ostholstein – Stormarn-Nord,137289,137295,41.5,30.8,7.3,4.4,6.9,0,7.9,41.5,CDU,1,35.6,24.6,13.2,6,9.8,0,8.6,35.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Ostholstein - Stormarn-Nord,130388,130487,45.9,37.1,2.3,3.4,5.5,0,3.8,45.9,CDU,1,41.2,31.5,6.2,4.3,8,0,5,41.2,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Ostholstein,127874,128823,38.6,34.2,11.3,6.4,8.1,0,38.6,CDU,1,32.8,28.2,17.6,7.3,10.6,0,32.8,CDU,1,0,0,0,0,0,0,0,0,0,0,Ostholstein,139035,139123,43.6,44.6,3.9,3.1,2.7,0,43.6,SPD,2,37.8,38.8,10.4,4.2,6.7,0,37.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Ostholstein,139487,140005,41,48.5,5.2,0.9,3.9,0,41,SPD,2,38.2,44,7.8,1,7.1,0,38.2,SPD,2,0,0,0,0,0,0,0,0,0,0,Ostholstein,138289,139226,45.2,48,2.7,0,3.5,0,45.2,SPD,2,37.9,44.9,7.5,1.2,5.1,0,37.9,SPD,2,0,0,0,0,0,0,0,0,0,0
10,1,196885,193334,100,0.8,26.3,0.7,99.2,99.3,23,199.3,c(unionerst = 8),100,0.8,39.2,0.7,99.2,99.3,34.2,199.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg – Stormarn-Süd,191765,191971,39.5,27.2,8.2,5.1,9.7,0,9.1,39.5,CDU,1,34.4,22.3,13.6,6.5,10.8,0,9.8,34.4,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,181274,181422,45.2,34.6,2.2,3.8,7,0,4.6,45.2,CDU,1,40.6,29.7,6,4.9,9.1,0,5.6,40.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,177684,178309,39.9,29.9,11.1,7,10.6,0,39.9,CDU,1,33.1,25.4,17.2,7.8,12.5,0,33.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,186948,187899,44.4,44.1,4.8,0,5.1,0,44.4,CDU,1,37.2,35.8,11.2,4.4,9.2,0,37.2,CDU,1,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,188398,188741,42.3,46.1,5.3,1,4.6,0,42.3,SPD,2,37.7,40,8.2,1.1,9.8,0,37.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,204352,204125,42.8,47.1,2.8,1,3.8,0,42.8,SPD,2,36.9,42.8,8.3,1.5,6.7,0,36.9,SPD,2,0,0,0,0,0,0,0,0,0,0
10,99,583998,595411,100,1.9,27.3,1.8,98.1,98.2,23.1,198.2,c(unionerst = 8),100,1.7,35.6,1.7,98.3,98.3,31.8,198.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg – Stormarn-Süd,191765,191971,39.5,27.2,8.2,5.1,9.7,0,9.1,39.5,CDU,1,34.4,22.3,13.6,6.5,10.8,0,9.8,34.4,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,181274,181422,45.2,34.6,2.2,3.8,7,0,4.6,45.2,CDU,1,40.6,29.7,6,4.9,9.1,0,5.6,40.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,177684,178309,39.9,29.9,11.1,7,10.6,0,39.9,CDU,1,33.1,25.4,17.2,7.8,12.5,0,33.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,186948,187899,44.4,44.1,4.8,0,5.1,0,44.4,CDU,1,37.2,35.8,11.2,4.4,9.2,0,37.2,CDU,1,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,188398,188741,42.3,46.1,5.3,1,4.6,0,42.3,SPD,2,37.7,40,8.2,1.1,9.8,0,37.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Herzogtum Lauenburg - Stormarn-Süd,204352,204125,42.8,47.1,2.8,1,3.8,0,42.8,SPD,2,36.9,42.8,8.3,1.5,6.7,0,36.9,SPD,2,0,0,0,0,0,0,0,0,0,0
11,99,1853725,1892134,100,1.7,18.6,1.6,98.3,98.4,15.6,198.4,c(unionerst = 8),100,1.4,24.3,1.2,98.6,98.8,22.4,198.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Lübeck,128733,129794,35.3,33.9,6.5,0,13,0,8.7,35.3,CDU,1,29.5,25.4,10.9,9.4,12.8,0,8.9,29.5,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Lübeck,123148,123271,36.5,40.7,2.4,5.4,7.7,0,3.4,36.5,SPD,2,34.2,34.1,4.8,6.5,11.1,0,4.3,34.2,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Lübeck,121100,121340,30.3,36.7,11,9.1,11.6,0,30.3,SPD,2,27.2,30.1,14.2,9.9,13.8,0,27.2,SPD,2,0,0,0,0,0,0,0,0,0,0,Lübeck,129782,129730,35.6,49.7,3.5,4.1,4.4,0,35.6,SPD,2,31.2,43.4,8.4,5.6,9.2,0,31.2,SPD,2,0,0,0,0,0,0,0,0,0,0,Lübeck,135266,135697,34.6,50.8,5.4,1.9,6.8,0,34.6,SPD,2,31.8,47.6,6.7,1.6,9.9,0,31.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Lübeck,128732,128527,37.3,51.3,2.8,1.4,4.8,0,37.3,SPD,2,32.6,48.1,6.3,1.8,7.5,0,32.6,SPD,2,0,0,0,0,0,0,0,0,0,0
11,1,118807,130961,100,1.2,21,1,98.8,99,17.5,199,c(unionerst = 8),100,1.7,34.7,0.9,98.3,99.1,29.2,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Lübeck,128733,129794,35.3,33.9,6.5,0,13,0,8.7,35.3,CDU,1,29.5,25.4,10.9,9.4,12.8,0,8.9,29.5,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Lübeck,123148,123271,36.5,40.7,2.4,5.4,7.7,0,3.4,36.5,SPD,2,34.2,34.1,4.8,6.5,11.1,0,4.3,34.2,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Lübeck,121100,121340,30.3,36.7,11,9.1,11.6,0,30.3,SPD,2,27.2,30.1,14.2,9.9,13.8,0,27.2,SPD,2,0,0,0,0,0,0,0,0,0,0,Lübeck,129782,129730,35.6,49.7,3.5,4.1,4.4,0,35.6,SPD,2,31.2,43.4,8.4,5.6,9.2,0,31.2,SPD,2,0,0,0,0,0,0,0,0,0,0,Lübeck,135266,135697,34.6,50.8,5.4,1.9,6.8,0,34.6,SPD,2,31.8,47.6,6.7,1.6,9.9,0,31.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Lübeck,128732,128527,37.3,51.3,2.8,1.4,4.8,0,37.3,SPD,2,32.6,48.1,6.3,1.8,7.5,0,32.6,SPD,2,0,0,0,0,0,0,0,0,0,0
12,13,156337,157071,100,1.9,20.3,1.5,98.1,98.5,16.9,198.5,c(unionerst = 8),100,1.3,31.7,1.1,98.7,98.9,32.5,198.9,8,0,0,0,0,0,0,0,0,0,0,0,0,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,155102,155411,32.1,22.1,4.8,17.2,3.8,0,16,32.1,CDU,1,32.9,18.6,6.4,16.7,4.3,0,16.5,32.9,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I,146108,146479,39,25.9,1.5,22.2,3.6,0,0,39,CDU,1,40.3,21.5,2.3,20.4,4.5,0,5.3,40.3,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Wismar - Nordwestmecklenburg - Parchim,134475,134809,33.7,20.5,7.4,30.1,4.8,0,33.7,CDU,1,32.9,18.6,9.5,28.5,5.3,0,32.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Wismar - Nordwestmecklenburg - Parchim,153569,153789,29.1,37.8,5.2,21.8,2.8,0,29.1,SPD,2,28.1,35.2,6.2,22,4.2,0,28.1,SPD,2,0,0,0,0,0,0,0,0,0,0,Wismar - Nordwestmecklenburg - Parchim,150321,151454,30.2,47.4,4.7,14.8,2.9,0,30.2,SPD,2,28.4,45.6,5.5,14.2,3.5,0,28.4,SPD,2,0,0,0,0,0,0,0,0,0,0,Hamburg-Mitte,116132,116538,27.4,50.9,2.7,2.8,12.7,0,27.4,SPD,2,24.1,47.8,5.1,3.3,14.3,0,24.1,SPD,2,0,0,0,0,0,0,0,0,0,0
12,99,1549541,1512145,100,1.4,18.3,1.3,98.6,98.7,15.1,198.7,c(unionerst = 8),100,1.6,28.6,1.4,98.4,98.6,26.3,198.6,8,0,0,0,0,0,0,0,0,0,0,0,0,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,155102,155411,32.1,22.1,4.8,17.2,3.8,0,16,32.1,CDU,1,32.9,18.6,6.4,16.7,4.3,0,16.5,32.9,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I,146108,146479,39,25.9,1.5,22.2,3.6,0,0,39,CDU,1,40.3,21.5,2.3,20.4,4.5,0,5.3,40.3,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Wismar - Nordwestmecklenburg - Parchim,134475,134809,33.7,20.5,7.4,30.1,4.8,0,33.7,CDU,1,32.9,18.6,9.5,28.5,5.3,0,32.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Wismar - Nordwestmecklenburg - Parchim,153569,153789,29.1,37.8,5.2,21.8,2.8,0,29.1,SPD,2,28.1,35.2,6.2,22,4.2,0,28.1,SPD,2,0,0,0,0,0,0,0,0,0,0,Wismar - Nordwestmecklenburg - Parchim,150321,151454,30.2,47.4,4.7,14.8,2.9,0,30.2,SPD,2,28.4,45.6,5.5,14.2,3.5,0,28.4,SPD,2,0,0,0,0,0,0,0,0,0,0,Hamburg-Mitte,116132,116538,27.4,50.9,2.7,2.8,12.7,0,27.4,SPD,2,24.1,47.8,5.1,3.3,14.3,0,24.1,SPD,2,0,0,0,0,0,0,0,0,0,0
13,99,935040,938587,100,1.8,19.3,1.8,98.2,98.2,17.1,198.2,c(unionerst = 8),100,1.3,33.7,1.2,98.7,98.8,32.7,198.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,144838,145111,30,24,5.7,16.2,4,0,17.4,30,CDU,1,33.7,17.2,6.2,16.8,3.8,0,17.7,33.7,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I,134812,135185,43,22.8,1.6,22.9,3.4,0,0,43,CDU,1,42.1,19.7,2.2,21.3,4,0,5.3,42.1,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust,118260,118564,29.3,25.6,7.9,28.5,5.4,0,29.3,CDU,1,30.9,20.6,9.6,27.5,5.8,0,30.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust,132146,132410,26.8,41,3.9,21.3,2.6,0,26.8,SPD,2,25.7,37.3,5.9,21.9,4.6,0,25.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust,131233,131137,25,49.3,4.4,15.6,2.5,0,25,SPD,2,25.4,46.9,5.2,15.5,4.2,0,25.4,SPD,2,0,0,0,0,0,0,0,0,0,0,Hamburg-Altona,135045,135420,36.6,48.1,2.5,0,9.2,0,36.6,SPD,2,30.5,41.1,7.5,2.8,13.8,0,30.5,SPD,2,0,0,0,0,0,0,0,0,0,0
13,13,146338,146768,100,1.6,17.9,1.5,98.4,98.5,16.8,198.5,c(unionerst = 8),100,1.3,29.6,1.1,98.7,98.9,33.3,198.9,8,0,0,0,0,0,0,0,0,0,0,0,0,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,144838,145111,30,24,5.7,16.2,4,0,17.4,30,CDU,1,33.7,17.2,6.2,16.8,3.8,0,17.7,33.7,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I,134812,135185,43,22.8,1.6,22.9,3.4,0,0,43,CDU,1,42.1,19.7,2.2,21.3,4,0,5.3,42.1,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust,118260,118564,29.3,25.6,7.9,28.5,5.4,0,29.3,CDU,1,30.9,20.6,9.6,27.5,5.8,0,30.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust,132146,132410,26.8,41,3.9,21.3,2.6,0,26.8,SPD,2,25.7,37.3,5.9,21.9,4.6,0,25.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Schwerin - Ludwigslust,131233,131137,25,49.3,4.4,15.6,2.5,0,25,SPD,2,25.4,46.9,5.2,15.5,4.2,0,25.4,SPD,2,0,0,0,0,0,0,0,0,0,0,Hamburg-Altona,135045,135420,36.6,48.1,2.5,0,9.2,0,36.6,SPD,2,30.5,41.1,7.5,2.8,13.8,0,30.5,SPD,2,0,0,0,0,0,0,0,0,0,0
